2026-04-05 16:48:00,257 | INFO | [GROUND_ROLL] Time:1.05s | Alt:44.6m | Pitch:0.0° | Spd:6.6kt
2026-04-05 16:48:00,287 | INFO | [GROUND_ROLL] Time:1.08s | Alt:44.6m | Pitch:0.0° | Spd:6.8kt
2026-04-05 16:48:00,325 | INFO | [GROUND_ROLL] Time:1.12s | Alt:44.6m | Pitch:0.0° | Spd:7.0kt
2026-04-05 16:48:00,357 | INFO | [GROUND_ROLL] Time:1.15s | Alt:44.6m | Pitch:0.0° | Spd:7.1kt
2026-04-05 16:48:00,391 | INFO | [GROUND_ROLL] Time:1.19s | Alt:44.6m | Pitch:0.0° | Spd:7.3kt
2026-04-05 16:48:00,423 | INFO | [GROUND_ROLL] Time:1.22s | Alt:44.6m | Pitch:0.0° | Spd:7.5kt
2026-04-05 16:48:00,455 | INFO | [GROUND_ROLL] Time:1.25s | Alt:44.6m | Pitch:0.0° | Spd:7.6kt
2026-04-05 16:48:00,490 | INFO | [GROUND_ROLL] Time:1.29s | Alt:44.6m | Pitch:0.0° | Spd:7.8kt
2026-04-05 16:48:00,520 | INFO | [GROUND_ROLL] Time:1.32s | Alt:44.6m | Pitch:0.0° | Spd:7.9kt
2026-04-05 16:48:00,555 | INFO | [GROUND_ROLL] Time:1.35s | Alt:44.6m | Pitch:0.0° | Spd:8.1kt
2026-04-05 16:48:00,590 | INFO | [GROUND_ROLL] Time:1.39s | Alt:44.6m | Pitch:0.0° | Spd:8.3kt
2026-04-05 16:48:00,616 | INFO | [GROUND_ROLL] Time:1.41s | Alt:44.6m | Pitch:0.0° | Spd:8.4kt
2026-04-05 16:48:00,658 | INFO | [GROUND_ROLL] Time:1.46s | Alt:44.6m | Pitch:0.0° | Spd:8.6kt
2026-04-05 16:48:00,691 | INFO | [GROUND_ROLL] Time:1.49s | Alt:44.6m | Pitch:0.0° | Spd:8.7kt
2026-04-05 16:48:00,718 | INFO | [GROUND_ROLL] Time:1.52s | Alt:44.6m | Pitch:0.0° | Spd:8.9kt
2026-04-05 16:48:00,758 | INFO | [GROUND_ROLL] Time:1.56s | Alt:44.6m | Pitch:0.0° | Spd:9.1kt
2026-04-05 16:48:00,790 | INFO | [GROUND_ROLL] Time:1.59s | Alt:44.6m | Pitch:0.0° | Spd:9.2kt
